platform,item_id,title,author,publisher,price,original_price,comment_count,rating,crawl_time
toscrape,Secrets and Lace (Fatal Hearts #1),Secrets and Lace (Fatal Hearts #1),,,20.27,0.0,0,1.0,2026-07-23T08:58:57.192255
toscrape,Scarlett Epstein Hates It Here,Scarlett Epstein Hates It Here,,,43.55,0.0,0,5.0,2026-07-23T08:58:57.192257
toscrape,Romero and Juliet: A Tragic Tale of Love and Zombies,Romero and Juliet: A Tragic Tale of Love and Zombies,,,36.94,0.0,0,1.0,2026-07-23T08:58:57.192261
toscrape,Redeeming Love,Redeeming Love,,,20.47,0.0,0,5.0,2026-07-23T08:58:57.192264
toscrape,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,,,41.06,0.0,0,1.0,2026-07-23T08:58:57.192266
toscrape,Poems That Make Grown Women Cry,Poems That Make Grown Women Cry,,,14.19,0.0,0,4.0,2026-07-23T08:58:57.192269
toscrape,"Nightingale, Sing","Nightingale, Sing",,,38.28,0.0,0,1.0,2026-07-23T08:58:57.192272
toscrape,Night Sky with Exit Wounds,Night Sky with Exit Wounds,,,41.05,0.0,0,1.0,2026-07-23T08:58:57.192274
toscrape,Mrs. Houdini,Mrs. Houdini,,,30.25,0.0,0,5.0,2026-07-23T08:58:57.192277
toscrape,Modern Romance,Modern Romance,,,28.26,0.0,0,5.0,2026-07-23T08:58:57.192279
toscrape,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),,,10.76,0.0,0,1.0,2026-07-23T08:58:57.192282
toscrape,Louisa: The Extraordinary Life of Mrs. Adams,Louisa: The Extraordinary Life of Mrs. Adams,,,16.85,0.0,0,2.0,2026-07-23T08:58:57.192284
toscrape,Little Red,Little Red,,,13.47,0.0,0,3.0,2026-07-23T08:58:57.192287
toscrape,Library of Souls (Miss Peregrine’s Peculiar Children #3),Library of Souls (Miss Peregrine’s Peculiar Children #3),,,48.56,0.0,0,5.0,2026-07-23T08:58:57.192290
toscrape,Large Print Heart of the Pride,Large Print Heart of the Pride,,,19.15,0.0,0,2.0,2026-07-23T08:58:57.192292
toscrape,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,,,57.36,0.0,0,4.0,2026-07-23T08:58:57.192295
toscrape,Hollow City (Miss Peregrine’s Peculiar Children #2),Hollow City (Miss Peregrine’s Peculiar Children #2),,,42.98,0.0,0,1.0,2026-07-23T08:58:57.192297
toscrape,Grumbles,Grumbles,,,22.16,0.0,0,2.0,2026-07-23T08:58:57.192301
toscrape,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,,,49.43,0.0,0,4.0,2026-07-23T08:58:57.192304
toscrape,Frostbite (Vampire Academy #2),Frostbite (Vampire Academy #2),,,29.99,0.0,0,5.0,2026-07-23T08:58:57.192307
toscrape,Follow You Home,Follow You Home,,,21.36,0.0,0,1.0,2026-07-23T08:58:57.192309
toscrape,First Steps for New Christians (Print Edition),First Steps for New Christians (Print Edition),,,29.0,0.0,0,1.0,2026-07-23T08:58:57.192312
toscrape,Finders Keepers (Bill Hodges Trilogy #2),Finders Keepers (Bill Hodges Trilogy #2),,,53.53,0.0,0,5.0,2026-07-23T08:58:57.192314
toscrape,"Fables, Vol. 1: Legends in Exile (Fables #1)","Fables, Vol. 1: Legends in Exile (Fables #1)",,,41.62,0.0,0,4.0,2026-07-23T08:58:57.192317
toscrape,Eureka Trivia 6.0,Eureka Trivia 6.0,,,54.59,0.0,0,4.0,2026-07-23T08:58:57.192319
toscrape,Drive: The Surprising Truth About What Motivates Us,Drive: The Surprising Truth About What Motivates Us,,,34.95,0.0,0,4.0,2026-07-23T08:58:57.192322
toscrape,Done Rubbed Out (Reightman & Bailey #1),Done Rubbed Out (Reightman & Bailey #1),,,37.72,0.0,0,5.0,2026-07-23T08:58:57.192324
toscrape,Doing It Over (Most Likely To #1),Doing It Over (Most Likely To #1),,,35.61,0.0,0,3.0,2026-07-23T08:58:57.192327
toscrape,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals","Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",,,42.16,0.0,0,3.0,2026-07-23T08:58:57.192329
toscrape,Dark Notes,Dark Notes,,,19.19,0.0,0,5.0,2026-07-23T08:58:57.192332
toscrape,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",,,19.43,0.0,0,3.0,2026-07-23T08:58:57.192336
toscrape,Close to You,Close to You,,,49.46,0.0,0,4.0,2026-07-23T08:58:57.192339
toscrape,Chasing Heaven: What Dying Taught Me About Living,Chasing Heaven: What Dying Taught Me About Living,,,37.8,0.0,0,2.0,2026-07-23T08:58:57.192342
toscrape,Big Magic: Creative Living Beyond Fear,Big Magic: Creative Living Beyond Fear,,,30.8,0.0,0,3.0,2026-07-23T08:58:57.192344
toscrape,Becoming Wise: An Inquiry into the Mystery and Art of Living,Becoming Wise: An Inquiry into the Mystery and Art of Living,,,27.43,0.0,0,2.0,2026-07-23T08:58:57.192347
toscrape,Beauty Restored (Riley Family Legacy Novellas #3),Beauty Restored (Riley Family Legacy Novellas #3),,,11.11,0.0,0,2.0,2026-07-23T08:58:57.192350
toscrape,Batman: The Long Halloween (Batman),Batman: The Long Halloween (Batman),,,36.5,0.0,0,2.0,2026-07-23T08:58:57.192352
toscrape,Batman: The Dark Knight Returns (Batman),Batman: The Dark Knight Returns (Batman),,,15.38,0.0,0,5.0,2026-07-23T08:58:57.192354
toscrape,Ayumi's Violin,Ayumi's Violin,,,15.48,0.0,0,2.0,2026-07-23T08:58:57.192357
toscrape,Anonymous,Anonymous,,,46.82,0.0,0,4.0,2026-07-23T08:58:57.192360
toscrape,Amy Meets the Saints and Sages,Amy Meets the Saints and Sages,,,18.46,0.0,0,3.0,2026-07-23T08:58:57.192362
toscrape,Amid the Chaos,Amid the Chaos,,,36.58,0.0,0,1.0,2026-07-23T08:58:57.192365
toscrape,Amatus,Amatus,,,50.54,0.0,0,5.0,2026-07-23T08:58:57.192367
toscrape,Agnostic: A Spirited Manifesto,Agnostic: A Spirited Manifesto,,,12.51,0.0,0,5.0,2026-07-23T08:58:57.192370
toscrape,Zealot: The Life and Times of Jesus of Nazareth,Zealot: The Life and Times of Jesus of Nazareth,,,24.7,0.0,0,3.0,2026-07-23T08:58:57.192372
toscrape,You (You #1),You (You #1),,,43.61,0.0,0,5.0,2026-07-23T08:58:57.192375
toscrape,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)","Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",,,37.34,0.0,0,4.0,2026-07-23T08:58:57.192377
toscrape,Wild Swans,Wild Swans,,,14.36,0.0,0,2.0,2026-07-23T08:58:57.192380
toscrape,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,,,52.65,0.0,0,4.0,2026-07-23T08:58:57.192382
toscrape,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,,,38.2,0.0,0,4.0,2026-07-23T08:58:57.192385
toscrape,What's It Like in Space?: Stories from Astronauts Who've Been There,What's It Like in Space?: Stories from Astronauts Who've Been There,,,19.6,0.0,0,2.0,2026-07-23T08:58:57.192387
toscrape,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)","We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",,,53.9,0.0,0,1.0,2026-07-23T08:58:57.192390
toscrape,Walt Disney's Alice in Wonderland,Walt Disney's Alice in Wonderland,,,12.96,0.0,0,5.0,2026-07-23T08:58:57.192392
toscrape,V for Vendetta (V for Vendetta Complete),V for Vendetta (V for Vendetta Complete),,,37.1,0.0,0,4.0,2026-07-23T08:58:57.192395
toscrape,Until Friday Night (The Field Party #1),Until Friday Night (The Field Party #1),,,46.31,0.0,0,2.0,2026-07-23T08:58:57.192397
toscrape,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Unbroken: A World War II Story of Survival, Resilience, and Redemption",,,45.95,0.0,0,2.0,2026-07-23T08:58:57.192400
toscrape,Twenty Yawns,Twenty Yawns,,,22.08,0.0,0,2.0,2026-07-23T08:58:57.192402
toscrape,Through the Woods,Through the Woods,,,25.38,0.0,0,2.0,2026-07-23T08:58:57.192405
toscrape,This Is Where It Ends,This Is Where It Ends,,,27.12,0.0,0,2.0,2026-07-23T08:58:57.192407
toscrape,The Year of Magical Thinking,The Year of Magical Thinking,,,43.04,0.0,0,2.0,2026-07-23T08:58:57.192410
toscrape,The Wright Brothers,The Wright Brothers,,,56.8,0.0,0,4.0,2026-07-23T08:58:57.192412
toscrape,The White Queen (The Cousins' War #1),The White Queen (The Cousins' War #1),,,25.91,0.0,0,5.0,2026-07-23T08:58:57.192415
toscrape,The Wedding Pact (The O'Malleys #2),The Wedding Pact (The O'Malleys #2),,,32.61,0.0,0,3.0,2026-07-23T08:58:57.192419
toscrape,The Time Keeper,The Time Keeper,,,27.88,0.0,0,5.0,2026-07-23T08:58:57.192422
toscrape,The Testament of Mary,The Testament of Mary,,,52.67,0.0,0,4.0,2026-07-23T08:58:57.192424
toscrape,The Star-Touched Queen,The Star-Touched Queen,,,46.02,0.0,0,5.0,2026-07-23T08:58:57.192427
toscrape,The Songs of the Gods,The Songs of the Gods,,,44.48,0.0,0,5.0,2026-07-23T08:58:57.192429
toscrape,The Song of Achilles,The Song of Achilles,,,37.4,0.0,0,5.0,2026-07-23T08:58:57.192432
toscrape,The Rosie Project (Don Tillman #1),The Rosie Project (Don Tillman #1),,,54.04,0.0,0,1.0,2026-07-23T08:58:57.192436
toscrape,The Power of Habit: Why We Do What We Do in Life and Business,The Power of Habit: Why We Do What We Do in Life and Business,,,16.88,0.0,0,3.0,2026-07-23T08:58:57.192438
toscrape,The Marriage of Opposites,The Marriage of Opposites,,,28.08,0.0,0,4.0,2026-07-23T08:58:57.192441
toscrape,The Lucifer Effect: Understanding How Good People Turn Evil,The Lucifer Effect: Understanding How Good People Turn Evil,,,10.4,0.0,0,1.0,2026-07-23T08:58:57.192444
toscrape,The Long Haul (Diary of a Wimpy Kid #9),The Long Haul (Diary of a Wimpy Kid #9),,,44.07,0.0,0,1.0,2026-07-23T08:58:57.192446
toscrape,The Loney,The Loney,,,23.4,0.0,0,1.0,2026-07-23T08:58:57.192449
toscrape,The Literature Book (Big Ideas Simply Explained),The Literature Book (Big Ideas Simply Explained),,,17.43,0.0,0,3.0,2026-07-23T08:58:57.192451
toscrape,The Last Mile (Amos Decker #2),The Last Mile (Amos Decker #2),,,54.21,0.0,0,2.0,2026-07-23T08:58:57.192454
toscrape,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,,,40.67,0.0,0,2.0,2026-07-23T08:58:57.192457
toscrape,The Hidden Oracle (The Trials of Apollo #1),The Hidden Oracle (The Trials of Apollo #1),,,52.26,0.0,0,2.0,2026-07-23T08:58:57.192460
toscrape,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,,,28.77,0.0,0,3.0,2026-07-23T08:58:57.192462
toscrape,The Guilty (Will Robie #4),The Guilty (Will Robie #4),,,13.82,0.0,0,2.0,2026-07-23T08:58:57.192465
toscrape,The First Hostage (J.B. Collins #2),The First Hostage (J.B. Collins #2),,,25.85,0.0,0,3.0,2026-07-23T08:58:57.192467
toscrape,The Dovekeepers,The Dovekeepers,,,48.78,0.0,0,1.0,2026-07-23T08:58:57.192470
toscrape,The Darkest Lie,The Darkest Lie,,,35.35,0.0,0,5.0,2026-07-23T08:58:57.192472
toscrape,The Bane Chronicles (The Bane Chronicles #1-11),The Bane Chronicles (The Bane Chronicles #1-11),,,44.73,0.0,0,4.0,2026-07-23T08:58:57.192475
toscrape,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World’s Most Precious Manuscripts,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World’s Most Precious Manuscripts,,,15.77,0.0,0,1.0,2026-07-23T08:58:57.192478
toscrape,The 14th Colony (Cotton Malone #11),The 14th Colony (Cotton Malone #11),,,39.24,0.0,0,1.0,2026-07-23T08:58:57.192480
toscrape,That Darkness (Gardiner and Renner #1),That Darkness (Gardiner and Renner #1),,,13.92,0.0,0,1.0,2026-07-23T08:58:57.192483
toscrape,Tastes Like Fear (DI Marnie Rome #3),Tastes Like Fear (DI Marnie Rome #3),,,10.69,0.0,0,1.0,2026-07-23T08:58:57.192486
toscrape,Take Me with You,Take Me with You,,,45.21,0.0,0,3.0,2026-07-23T08:58:57.192488
toscrape,Swell: A Year of Waves,Swell: A Year of Waves,,,45.58,0.0,0,1.0,2026-07-23T08:58:57.192491
toscrape,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),,,11.89,0.0,0,5.0,2026-07-23T08:58:57.192493
toscrape,Still Life with Bread Crumbs,Still Life with Bread Crumbs,,,26.41,0.0,0,3.0,2026-07-23T08:58:57.192496
toscrape,Steve Jobs,Steve Jobs,,,39.5,0.0,0,5.0,2026-07-23T08:58:57.192499
toscrape,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,,,44.74,0.0,0,4.0,2026-07-23T08:58:57.192501
toscrape,Someone Like You (The Harrisons #2),Someone Like You (The Harrisons #2),,,52.79,0.0,0,5.0,2026-07-23T08:58:57.192504
toscrape,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)","So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",,,35.43,0.0,0,4.0,2026-07-23T08:58:57.192507
toscrape,Shtum,Shtum,,,55.84,0.0,0,4.0,2026-07-23T08:58:57.192509
toscrape,See America: A Celebration of Our National Parks & Treasured Sites,See America: A Celebration of Our National Parks & Treasured Sites,,,48.87,0.0,0,3.0,2026-07-23T08:58:57.192512
toscrape,salt.,salt.,,,46.78,0.0,0,4.0,2026-07-23T08:58:57.192515
toscrape,Robin War,Robin War,,,47.82,0.0,0,3.0,2026-07-23T08:58:57.192518
toscrape,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)","Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",,,25.48,0.0,0,2.0,2026-07-23T08:58:57.192520
toscrape,Rain Fish,Rain Fish,,,23.57,0.0,0,3.0,2026-07-23T08:58:57.192523
toscrape,"Quarter Life Poetry: Poems for the Young, Broke and Hangry","Quarter Life Poetry: Poems for the Young, Broke and Hangry",,,50.89,0.0,0,5.0,2026-07-23T08:58:57.192526
toscrape,Pet Sematary,Pet Sematary,,,10.56,0.0,0,3.0,2026-07-23T08:58:57.192528
toscrape,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress","Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",,,52.15,0.0,0,3.0,2026-07-23T08:58:57.192531
toscrape,Once Was a Time,Once Was a Time,,,18.28,0.0,0,2.0,2026-07-23T08:58:57.192533
toscrape,Old School (Diary of a Wimpy Kid #10),Old School (Diary of a Wimpy Kid #10),,,11.83,0.0,0,5.0,2026-07-23T08:58:57.192536
toscrape,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,,,21.95,0.0,0,2.0,2026-07-23T08:58:57.192538
toscrape,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)","Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",,,38.39,0.0,0,2.0,2026-07-23T08:58:57.192541
toscrape,My Name Is Lucy Barton,My Name Is Lucy Barton,,,41.56,0.0,0,1.0,2026-07-23T08:58:57.192543
toscrape,My Mrs. Brown,My Mrs. Brown,,,24.48,0.0,0,3.0,2026-07-23T08:58:57.192546
toscrape,My Kind of Crazy,My Kind of Crazy,,,40.36,0.0,0,1.0,2026-07-23T08:58:57.192549
toscrape,Mr. Mercedes (Bill Hodges Trilogy #1),Mr. Mercedes (Bill Hodges Trilogy #1),,,28.9,0.0,0,1.0,2026-07-23T08:58:57.192551
toscrape,More Than Music (Chasing the Dream #1),More Than Music (Chasing the Dream #1),,,37.61,0.0,0,2.0,2026-07-23T08:58:57.192554
toscrape,Made to Stick: Why Some Ideas Survive and Others Die,Made to Stick: Why Some Ideas Survive and Others Die,,,38.85,0.0,0,5.0,2026-07-23T08:58:57.192556
toscrape,Luis Paints the World,Luis Paints the World,,,53.95,0.0,0,3.0,2026-07-23T08:58:57.192559
toscrape,Luckiest Girl Alive,Luckiest Girl Alive,,,49.83,0.0,0,3.0,2026-07-23T08:58:57.192561
toscrape,Lowriders to the Center of the Earth (Lowriders in Space #2),Lowriders to the Center of the Earth (Lowriders in Space #2),,,51.51,0.0,0,2.0,2026-07-23T08:58:57.192564
toscrape,Love Is a Mix Tape (Music #1),Love Is a Mix Tape (Music #1),,,18.03,0.0,0,1.0,2026-07-23T08:58:57.192566
toscrape,Looking for Lovely: Collecting the Moments that Matter,Looking for Lovely: Collecting the Moments that Matter,,,29.14,0.0,0,5.0,2026-07-23T08:58:57.192569
toscrape,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments","Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",,,46.91,0.0,0,4.0,2026-07-23T08:58:57.192572
toscrape,Let It Out: A Journey Through Journaling,Let It Out: A Journey Through Journaling,,,26.79,0.0,0,5.0,2026-07-23T08:58:57.192575
toscrape,Lady Midnight (The Dark Artifices #1),Lady Midnight (The Dark Artifices #1),,,16.28,0.0,0,5.0,2026-07-23T08:58:57.192578
toscrape,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes","It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",,,19.55,0.0,0,1.0,2026-07-23T08:58:57.192580
toscrape,Island of Dragons (Unwanteds #7),Island of Dragons (Unwanteds #7),,,29.65,0.0,0,1.0,2026-07-23T08:58:57.192583
toscrape,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,,,25.98,0.0,0,4.0,2026-07-23T08:58:57.192585
toscrape,I Am Pilgrim (Pilgrim #1),I Am Pilgrim (Pilgrim #1),,,10.6,0.0,0,4.0,2026-07-23T08:58:57.192587
toscrape,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened","Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",,,14.75,0.0,0,5.0,2026-07-23T08:58:57.192590
toscrape,"Hush, Hush (Hush, Hush #1)","Hush, Hush (Hush, Hush #1)",,,47.02,0.0,0,3.0,2026-07-23T08:58:57.192592
toscrape,Hold Your Breath (Search and Rescue #1),Hold Your Breath (Search and Rescue #1),,,28.82,0.0,0,1.0,2026-07-23T08:58:57.192595
toscrape,Hamilton: The Revolution,Hamilton: The Revolution,,,58.79,0.0,0,3.0,2026-07-23T08:58:57.192597
toscrape,Greek Mythic History,Greek Mythic History,,,10.23,0.0,0,5.0,2026-07-23T08:58:57.192600
toscrape,God: The Most Unpleasant Character in All Fiction,God: The Most Unpleasant Character in All Fiction,,,30.03,0.0,0,5.0,2026-07-23T08:58:57.192603
toscrape,Glory over Everything: Beyond The Kitchen House,Glory over Everything: Beyond The Kitchen House,,,45.84,0.0,0,3.0,2026-07-23T08:58:57.192605
toscrape,Feathers: Displays of Brilliant Plumage,Feathers: Displays of Brilliant Plumage,,,49.05,0.0,0,3.0,2026-07-23T08:58:57.192608
toscrape,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years","Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",,,15.06,0.0,0,4.0,2026-07-23T08:58:57.192610
toscrape,Every Last Word,Every Last Word,,,46.47,0.0,0,3.0,2026-07-23T08:58:57.192613
toscrape,Eligible (The Austen Project #4),Eligible (The Austen Project #4),,,27.09,0.0,0,3.0,2026-07-23T08:58:57.192616
toscrape,El Deafo,El Deafo,,,57.62,0.0,0,5.0,2026-07-23T08:58:57.192626
toscrape,Eight Hundred Grapes,Eight Hundred Grapes,,,14.39,0.0,0,4.0,2026-07-23T08:58:57.192629
toscrape,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life","Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",,,51.75,0.0,0,5.0,2026-07-23T08:58:57.192631
toscrape,"Eat Fat, Get Thin","Eat Fat, Get Thin",,,54.07,0.0,0,2.0,2026-07-23T08:58:57.192634
toscrape,Don't Get Caught,Don't Get Caught,,,55.35,0.0,0,1.0,2026-07-23T08:58:57.192637
toscrape,Doctor Sleep (The Shining #2),Doctor Sleep (The Shining #2),,,40.12,0.0,0,2.0,2026-07-23T08:58:57.192639
toscrape,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),,,37.51,0.0,0,5.0,2026-07-23T08:58:57.192642
toscrape,Dear Mr. Knightley,Dear Mr. Knightley,,,11.21,0.0,0,5.0,2026-07-23T08:58:57.192644
toscrape,Daily Fantasy Sports,Daily Fantasy Sports,,,36.58,0.0,0,1.0,2026-07-23T08:58:57.192647
toscrape,Crazy Love: Overwhelmed by a Relentless God,Crazy Love: Overwhelmed by a Relentless God,,,47.72,0.0,0,2.0,2026-07-23T08:58:57.192649
toscrape,Cometh the Hour (The Clifton Chronicles #6),Cometh the Hour (The Clifton Chronicles #6),,,25.01,0.0,0,3.0,2026-07-23T08:58:57.192652
toscrape,Code Name Verity (Code Name Verity #1),Code Name Verity (Code Name Verity #1),,,22.13,0.0,0,4.0,2026-07-23T08:58:57.192655
toscrape,Clockwork Angel (The Infernal Devices #1),Clockwork Angel (The Infernal Devices #1),,,44.14,0.0,0,1.0,2026-07-23T08:58:57.192657
toscrape,City of Glass (The Mortal Instruments #3),City of Glass (The Mortal Instruments #3),,,56.02,0.0,0,4.0,2026-07-23T08:58:57.192660
toscrape,City of Fallen Angels (The Mortal Instruments #4),City of Fallen Angels (The Mortal Instruments #4),,,11.23,0.0,0,4.0,2026-07-23T08:58:57.192662
toscrape,City of Bones (The Mortal Instruments #1),City of Bones (The Mortal Instruments #1),,,43.28,0.0,0,1.0,2026-07-23T08:58:57.192665
toscrape,City of Ashes (The Mortal Instruments #2),City of Ashes (The Mortal Instruments #2),,,47.27,0.0,0,1.0,2026-07-23T08:58:57.192668
toscrape,Cell,Cell,,,20.29,0.0,0,4.0,2026-07-23T08:58:57.192670
toscrape,Catching Jordan (Hundred Oaks),Catching Jordan (Hundred Oaks),,,50.83,0.0,0,3.0,2026-07-23T08:58:57.192672
toscrape,"Carry On, Warrior: Thoughts on Life Unarmed","Carry On, Warrior: Thoughts on Life Unarmed",,,31.85,0.0,0,3.0,2026-07-23T08:58:57.192675
toscrape,Carrie,Carrie,,,46.23,0.0,0,2.0,2026-07-23T08:58:57.192678
toscrape,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Buying In: The Secret Dialogue Between What We Buy and Who We Are,,,37.8,0.0,0,4.0,2026-07-23T08:58:57.192680
toscrape,Brain on Fire: My Month of Madness,Brain on Fire: My Month of Madness,,,49.32,0.0,0,5.0,2026-07-23T08:58:57.192683
toscrape,Batman: Europa,Batman: Europa,,,32.01,0.0,0,2.0,2026-07-23T08:58:57.192685
toscrape,Barefoot Contessa Back to Basics,Barefoot Contessa Back to Basics,,,28.01,0.0,0,1.0,2026-07-23T08:58:57.192688
toscrape,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,,,50.62,0.0,0,5.0,2026-07-23T08:58:57.192690
toscrape,Balloon Animals,Balloon Animals,,,17.03,0.0,0,3.0,2026-07-23T08:58:57.192693
toscrape,Art Ops Vol. 1,Art Ops Vol. 1,,,48.8,0.0,0,3.0,2026-07-23T08:58:57.192695
toscrape,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),,,58.14,0.0,0,4.0,2026-07-23T08:58:57.192698
toscrape,Angels Walking (Angels Walking #1),Angels Walking (Angels Walking #1),,,34.2,0.0,0,2.0,2026-07-23T08:58:57.192700
toscrape,Angels & Demons (Robert Langdon #1),Angels & Demons (Robert Langdon #1),,,51.48,0.0,0,3.0,2026-07-23T08:58:57.192703
toscrape,All the Light We Cannot See,All the Light We Cannot See,,,29.87,0.0,0,5.0,2026-07-23T08:58:57.192705
toscrape,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection","Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",,,10.9,0.0,0,2.0,2026-07-23T08:58:57.192708
toscrape,Abstract City,Abstract City,,,56.37,0.0,0,5.0,2026-07-23T08:58:57.192710
toscrape,A Time of Torment (Charlie Parker #14),A Time of Torment (Charlie Parker #14),,,48.35,0.0,0,5.0,2026-07-23T08:58:57.192713
toscrape,A Study in Scarlet (Sherlock Holmes #1),A Study in Scarlet (Sherlock Holmes #1),,,16.73,0.0,0,2.0,2026-07-23T08:58:57.192715
toscrape,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer","A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",,,56.48,0.0,0,2.0,2026-07-23T08:58:57.192718
toscrape,A People's History of the United States,A People's History of the United States,,,40.79,0.0,0,2.0,2026-07-23T08:58:57.192720
toscrape,A Man Called Ove,A Man Called Ove,,,39.72,0.0,0,1.0,2026-07-23T08:58:57.192723
toscrape,A Distant Mirror: The Calamitous 14th Century,A Distant Mirror: The Calamitous 14th Century,,,14.58,0.0,0,3.0,2026-07-23T08:58:57.192726
toscrape,A Brush of Wings (Angels Walking #3),A Brush of Wings (Angels Walking #3),,,55.51,0.0,0,1.0,2026-07-23T08:58:57.192728
toscrape,1491: New Revelations of the Americas Before Columbus,1491: New Revelations of the Americas Before Columbus,,,21.8,0.0,0,3.0,2026-07-23T08:58:57.192731
toscrape,"The Three Searches, Meaning, and the Story","The Three Searches, Meaning, and the Story",,,13.33,0.0,0,3.0,2026-07-23T08:58:57.192734
toscrape,Searching for Meaning in Gailana,Searching for Meaning in Gailana,,,38.73,0.0,0,1.0,2026-07-23T08:58:57.192736
toscrape,Rook,Rook,,,37.86,0.0,0,4.0,2026-07-23T08:58:57.192740
toscrape,My Kitchen Year: 136 Recipes That Saved My Life,My Kitchen Year: 136 Recipes That Saved My Life,,,11.53,0.0,0,2.0,2026-07-23T08:58:57.192743
